Shipment_ID,Order_ID,Customer_ID,Product_ID,Origin_Country,Destination_Country,Transport_Mode,Carrier,Order_Date,Shipping_Date,Planned_Arrival_Date,Actual_Arrival_Date,Delay_Days,Delay_Status,Delay_Reason,Shipment_Value,Priority_Level,Route
100631,200113,8821,2,UK,China,Sea,ONE (Ocean Network Express),2023-06-05,2023-06-08,2023-06-25,2023-07-09,14,Delayed,Carrier Issues,1274.08,Low,UK → China
100632,264314,6958,14,South Africa,Brazil,Road,DHL,2024-07-07,2024-07-09,2024-07-14,2024-07-16,2,Delayed,Documentation Issues,71607.5,Medium,South Africa → Brazil
100633,215886,7323,18,South Africa,USA,Sea,ONE (Ocean Network Express),2024-02-15,2024-02-16,2024-02-23,2024-02-27,4,Delayed,Port Congestion,40562.35,Medium,South Africa → USA
100634,210545,8445,15,UK,Netherlands,Sea,MSC (Mediterranean Shipping Company),2023-06-30,2023-07-05,2023-07-11,2023-07-12,1,Delayed,Documentation Issues,49894.32,Medium,UK → Netherlands
100635,291210,6597,4,Brazil,UK,Road,FedEx,2024-05-13,2024-05-14,2024-06-02,2024-06-02,0,On-Time,,55413.99,High,Brazil → UK
100636,204679,5790,1,UK,India,Road,DHL,2024-05-15,2024-05-19,2024-05-26,2024-05-31,5,Delayed,Carrier Issues,48612.17,Medium,UK → India
100637,269984,8952,15,China,Germany,Air,Qatar Airways (QR),2023-02-27,2023-03-02,2023-03-08,2023-03-10,2,Delayed,Documentation Issues,9745.85,Low,China → Germany
100638,287466,7142,15,UK,USA,Road,DHL,2024-08-16,2024-08-18,2024-08-25,2024-08-25,0,On-Time,,3728.95,High,UK → USA
100639,264080,7678,1,India,Germany,Road,DHL,2023-09-06,2023-09-08,2023-09-13,2023-09-13,0,On-Time,,13746.43,High,India → Germany
100640,240283,8361,4,India,USA,Road,DHL,2024-08-28,2024-08-29,2024-09-06,2024-09-07,1,Delayed,Weather,37788.62,Low,India → USA
100641,228910,5258,7,South Africa,Netherlands,Sea,PIL (Pacific International Lines),2023-11-29,2023-11-30,2023-12-09,2023-12-24,15,Delayed,Port Congestion,62895.6,High,South Africa → Netherlands
100642,205975,7429,6,South Africa,China,Air,Emirates (EK),2023-10-08,2023-10-10,2023-10-28,2023-10-29,1,Delayed,Customs,52525.89,Low,South Africa → China
100643,221627,6796,8,Brazil,Germany,Air,Etihad (EY),2023-04-13,2023-04-18,2023-05-05,2023-05-05,0,On-Time,,58546.96,High,Brazil → Germany
100644,263827,5330,1,China,USA,Air,Emirates (EK),2024-10-29,2024-11-03,2024-11-17,2024-11-18,1,Delayed,Documentation Issues,52319.26,Medium,China → USA
100645,290748,5519,7,USA,South Africa,Road,FedEx,2024-06-19,2024-06-23,2024-07-11,2024-07-13,2,Delayed,Customs,70418.63,Low,USA → South Africa
100646,290659,5154,20,USA,Brazil,Road,FedEx,2024-09-18,2024-09-19,2024-10-03,2024-10-03,0,On-Time,,26741.16,High,USA → Brazil
100647,273100,5965,7,USA,China,Road,DHL,2024-09-25,2024-09-28,2024-10-10,2024-10-12,2,Delayed,Documentation Issues,58004.51,Low,USA → China
100648,227277,6132,2,USA,UK,Air,Etihad (EY),2024-12-02,2024-12-06,2024-12-26,2024-12-27,1,Delayed,Customs,12822.21,High,USA → UK
100649,207081,7641,12,Germany,Brazil,Air,Kenya Airways (KQ),2023-09-15,2023-09-18,2023-10-07,2023-10-10,3,Delayed,Weather,8727.16,High,Germany → Brazil
100650,270432,5720,6,Netherlands,USA,Air,Kenya Airways (KQ),2024-06-11,2024-06-12,2024-06-19,2024-06-24,5,Delayed,Customs,54383.83,Low,Netherlands → USA
100651,275990,6335,14,USA,UK,Road,Cargo Carriers,2023-11-30,2023-12-02,2023-12-10,2023-12-16,6,Delayed,Port Congestion,17855.87,High,USA → UK
100652,296698,6689,7,South Africa,India,Air,Emirates (EK),2024-04-27,2024-05-02,2024-05-22,2024-05-23,1,Delayed,Weather,66896.17,High,South Africa → India
100653,228333,8800,20,India,USA,Air,Kenya Airways (KQ),2024-01-18,2024-01-20,2024-02-08,2024-02-08,0,On-Time,,54266.77,Low,India → USA
100654,247001,8995,9,USA,UK,Sea,MSC (Mediterranean Shipping Company),2023-02-02,2023-02-07,2023-02-13,2023-03-04,19,Delayed,Port Congestion,11101.11,Medium,USA → UK
100655,260106,6713,6,UK,Netherlands,Sea,MSC (Mediterranean Shipping Company),2023-10-30,2023-11-04,2023-11-14,2023-11-21,7,Delayed,Carrier Issues,68012.78,Low,UK → Netherlands
100656,272450,8502,8,China,UK,Sea,COSCO,2024-05-15,2024-05-17,2024-06-06,2024-06-13,7,Delayed,Documentation Issues,21658.64,Low,China → UK
100657,256113,8015,8,Germany,USA,Sea,PIL (Pacific International Lines),2024-08-16,2024-08-18,2024-08-27,2024-09-02,6,Delayed,Carrier Issues,67470.63,Medium,Germany → USA
100658,205796,5164,16,UK,India,Road,DHL,2024-03-11,2024-03-16,2024-04-02,2024-04-05,3,Delayed,Documentation Issues,60919.02,Low,UK → India
100659,212844,6853,16,Germany,USA,Air,British Airways (IAG),2023-01-13,2023-01-17,2023-01-28,2023-01-29,1,Delayed,Customs,27522.02,High,Germany → USA
100660,284887,5371,1,India,Germany,Road,FedEx,2023-06-15,2023-06-19,2023-06-24,2023-06-25,1,Delayed,Documentation Issues,35318.29,High,India → Germany
100661,292161,6660,6,Netherlands,USA,Sea,PIL (Pacific International Lines),2024-10-10,2024-10-11,2024-10-18,2024-10-22,4,Delayed,Documentation Issues,67114.15,Medium,Netherlands → USA
100662,269588,5133,10,South Africa,Netherlands,Sea,COSCO,2024-07-09,2024-07-14,2024-07-25,2024-07-31,6,Delayed,Weather,46913.69,Medium,South Africa → Netherlands
100663,296437,8818,2,India,Brazil,Road,FedEx,2023-02-22,2023-02-23,2023-03-12,2023-03-13,1,Delayed,Port Congestion,35436.11,High,India → Brazil
100664,247916,6500,6,Brazil,Netherlands,Road,Cargo Carriers,2023-03-10,2023-03-15,2023-03-26,2023-03-26,0,On-Time,,11242.03,Medium,Brazil → Netherlands
100665,231278,7210,4,Brazil,Netherlands,Sea,COSCO,2023-08-03,2023-08-05,2023-08-20,2023-08-27,7,Delayed,Port Congestion,67447.04,Low,Brazil → Netherlands
100666,289158,6732,9,China,India,Air,Qatar Airways (QR),2023-12-20,2023-12-24,2024-01-13,2024-01-14,1,Delayed,Carrier Issues,39974.51,High,China → India
100667,261625,7907,18,UK,USA,Road,FedEx,2024-04-07,2024-04-12,2024-04-28,2024-05-05,7,Delayed,Weather,14938.17,Medium,UK → USA
100668,211443,5328,13,USA,Brazil,Sea,Maersk,2023-04-22,2023-04-24,2023-05-07,2023-05-07,0,On-Time,,9289.82,High,USA → Brazil
100669,265054,5616,7,India,UK,Road,DHL,2023-10-28,2023-11-01,2023-11-10,2023-11-16,6,Delayed,Documentation Issues,26655.82,Medium,India → UK
100670,296693,7640,1,Germany,Brazil,Air,Emirates (EK),2023-01-23,2023-01-25,2023-02-09,2023-02-13,4,Delayed,Documentation Issues,43824.14,Low,Germany → Brazil
100671,284679,8222,11,India,South Africa,Road,Cargo Carriers,2024-06-26,2024-07-01,2024-07-20,2024-07-20,0,On-Time,,34892.52,Low,India → South Africa
100672,217295,8679,10,USA,India,Sea,MSC (Mediterranean Shipping Company),2024-05-10,2024-05-13,2024-05-27,2024-06-01,5,Delayed,Weather,11977.04,Medium,USA → India
100673,259759,8916,6,Brazil,India,Air,Air France-KLM (AFKLM),2024-07-02,2024-07-05,2024-07-15,2024-07-16,1,Delayed,Customs,63110.54,Low,Brazil → India
100674,287340,8254,5,USA,India,Air,Emirates (EK),2023-02-12,2023-02-15,2023-02-24,2023-02-24,0,On-Time,,33625.76,Medium,USA → India
100675,224182,5840,18,UK,South Africa,Air,Air France-KLM (AFKLM),2023-11-21,2023-11-24,2023-12-03,2023-12-03,0,On-Time,,28595.71,Low,UK → South Africa
100676,221311,7185,10,USA,China,Air,Kenya Airways (KQ),2024-05-26,2024-05-28,2024-06-16,2024-06-16,0,On-Time,,69658.04,High,USA → China
100677,200562,8973,18,India,Brazil,Sea,ONE (Ocean Network Express),2024-04-30,2024-05-03,2024-05-12,2024-05-27,15,Delayed,Carrier Issues,54912.24,Medium,India → Brazil
100678,244392,7822,4,UK,India,Sea,Maersk,2023-05-23,2023-05-28,2023-06-05,2023-06-16,11,Delayed,Port Congestion,2834.87,Low,UK → India
100679,228883,6826,12,China,UK,Sea,Maersk,2024-09-14,2024-09-16,2024-09-28,2024-10-11,13,Delayed,Port Congestion,15482.96,High,China → UK
100680,270570,8479,15,UK,USA,Road,DHL,2024-06-08,2024-06-12,2024-06-23,2024-06-28,5,Delayed,Documentation Issues,24514.08,Low,UK → USA
100681,267050,8864,2,UK,China,Sea,PIL (Pacific International Lines),2023-06-01,2023-06-05,2023-06-21,2023-06-22,1,Delayed,Documentation Issues,28589.51,Medium,UK → China
100682,245209,6439,10,India,China,Road,DHL,2023-08-09,2023-08-13,2023-08-31,2023-09-01,1,Delayed,Documentation Issues,22358.92,Low,India → China
100683,255552,7984,14,USA,Germany,Road,Cargo Carriers,2023-03-30,2023-04-01,2023-04-12,2023-04-16,4,Delayed,Port Congestion,36121.37,Low,USA → Germany
100684,243963,5270,19,UK,Netherlands,Sea,Maersk,2023-01-07,2023-01-11,2023-01-24,2023-01-24,0,On-Time,,31674.04,Low,UK → Netherlands
100685,260570,7909,19,UK,Netherlands,Air,Etihad (EY),2023-07-10,2023-07-14,2023-07-28,2023-07-31,3,Delayed,Carrier Issues,37303.34,Medium,UK → Netherlands
100686,276704,6244,16,Brazil,China,Road,FedEx,2023-08-18,2023-08-19,2023-08-24,2023-08-26,2,Delayed,Customs,20438.1,Low,Brazil → China
100687,283435,6935,4,Brazil,Netherlands,Road,FedEx,2024-03-03,2024-03-05,2024-03-25,2024-03-26,1,Delayed,Customs,3104.75,Medium,Brazil → Netherlands
100688,264625,8975,3,Brazil,South Africa,Road,FedEx,2024-08-18,2024-08-22,2024-09-09,2024-09-14,5,Delayed,Port Congestion,47471.71,Medium,Brazil → South Africa
100689,290996,8351,4,South Africa,Germany,Road,Cargo Carriers,2024-08-12,2024-08-13,2024-08-26,2024-08-30,4,Delayed,Customs,44042.43,High,South Africa → Germany
100690,241901,6888,5,South Africa,USA,Air,Emirates (EK),2023-10-07,2023-10-10,2023-10-28,2023-10-29,1,Delayed,Port Congestion,4604.9,Medium,South Africa → USA
100691,269417,7617,3,India,Brazil,Air,Air France-KLM (AFKLM),2023-07-07,2023-07-08,2023-07-18,2023-07-22,4,Delayed,Carrier Issues,24872.91,Medium,India → Brazil
100692,289780,8276,10,Germany,India,Road,Cargo Carriers,2024-12-05,2024-12-08,2024-12-16,2024-12-16,0,On-Time,,40547.1,Medium,Germany → India
100693,218837,5052,5,India,UK,Sea,ONE (Ocean Network Express),2024-05-11,2024-05-15,2024-05-30,2024-06-09,10,Delayed,Customs,8578.92,High,India → UK
100694,265979,5905,7,Netherlands,USA,Road,Cargo Carriers,2024-06-22,2024-06-27,2024-07-05,2024-07-09,4,Delayed,Documentation Issues,35076.36,High,Netherlands → USA
100695,215278,8353,5,China,Germany,Sea,ONE (Ocean Network Express),2023-11-16,2023-11-19,2023-11-28,2023-12-03,5,Delayed,Documentation Issues,66839.75,Low,China → Germany
100696,268566,8127,11,USA,Brazil,Road,FedEx,2023-01-30,2023-01-31,2023-02-12,2023-02-15,3,Delayed,Customs,64404.33,High,USA → Brazil
100697,290183,5928,10,USA,Germany,Air,Etihad (EY),2023-03-22,2023-03-26,2023-04-03,2023-04-03,0,On-Time,,6752.41,Medium,USA → Germany
100698,299265,6766,2,USA,UK,Air,Emirates (EK),2024-11-06,2024-11-11,2024-11-17,2024-11-20,3,Delayed,Documentation Issues,9800.24,Medium,USA → UK
100699,205672,5271,10,UK,China,Air,Emirates (EK),2023-05-07,2023-05-12,2023-05-23,2023-05-24,1,Delayed,Carrier Issues,67686.94,High,UK → China
100700,287896,6439,1,China,UK,Air,Air France-KLM (AFKLM),2023-10-12,2023-10-17,2023-11-02,2023-11-02,0,On-Time,,27063.04,Low,China → UK
100701,295493,7510,8,India,Brazil,Road,DHL,2023-04-12,2023-04-17,2023-04-22,2023-04-28,6,Delayed,Carrier Issues,17057.86,High,India → Brazil
100702,236943,5703,18,China,USA,Road,DHL,2023-08-08,2023-08-13,2023-09-02,2023-09-02,0,On-Time,,28118.26,Low,China → USA
100703,224264,6800,4,USA,Brazil,Sea,PIL (Pacific International Lines),2024-03-10,2024-03-12,2024-03-24,2024-03-24,0,On-Time,,31160.77,Medium,USA → Brazil
100704,216202,6908,4,India,UK,Air,Kenya Airways (KQ),2024-01-05,2024-01-08,2024-01-14,2024-01-14,0,On-Time,,7086.35,Medium,India → UK
100705,215167,6576,10,India,USA,Road,Cargo Carriers,2023-11-16,2023-11-20,2023-12-02,2023-12-06,4,Delayed,Carrier Issues,31138.88,Medium,India → USA
100706,224744,8509,3,Netherlands,India,Sea,ONE (Ocean Network Express),2023-07-03,2023-07-04,2023-07-24,2023-07-24,0,On-Time,,50735.07,Medium,Netherlands → India
100707,257417,7140,3,USA,China,Air,Kenya Airways (KQ),2024-02-15,2024-02-20,2024-02-28,2024-03-04,5,Delayed,Customs,5788.57,High,USA → China
100708,244385,5820,20,Netherlands,Brazil,Sea,Maersk,2023-08-27,2023-08-31,2023-09-20,2023-09-20,0,On-Time,,21610.36,Low,Netherlands → Brazil
100709,276273,7431,9,UK,Netherlands,Road,FedEx,2023-12-31,2024-01-04,2024-01-21,2024-01-29,8,Delayed,Documentation Issues,38844.67,High,UK → Netherlands
100710,259589,5442,4,Germany,South Africa,Sea,PIL (Pacific International Lines),2023-08-25,2023-08-27,2023-09-01,2023-09-09,8,Delayed,Weather,55597.08,High,Germany → South Africa
100711,265291,7777,1,USA,Brazil,Sea,COSCO,2024-11-26,2024-11-29,2024-12-08,2024-12-14,6,Delayed,Port Congestion,47025.54,High,USA → Brazil
100712,299637,5313,17,Netherlands,China,Sea,PIL (Pacific International Lines),2023-07-26,2023-07-29,2023-08-18,2023-08-22,4,Delayed,Documentation Issues,38354.81,Low,Netherlands → China
100713,245038,8315,18,India,Netherlands,Air,Emirates (EK),2024-03-16,2024-03-17,2024-04-03,2024-04-05,2,Delayed,Documentation Issues,24277.38,Medium,India → Netherlands
100714,258006,6882,2,China,South Africa,Air,British Airways (IAG),2024-11-06,2024-11-09,2024-11-19,2024-11-20,1,Delayed,Documentation Issues,32870.4,Medium,China → South Africa
100715,293811,6593,16,UK,Netherlands,Air,British Airways (IAG),2024-11-22,2024-11-26,2024-12-16,2024-12-20,4,Delayed,Documentation Issues,42606.9,High,UK → Netherlands
100716,266412,5228,13,Germany,South Africa,Sea,COSCO,2024-01-22,2024-01-27,2024-02-12,2024-02-19,7,Delayed,Port Congestion,24715.73,High,Germany → South Africa
100717,277393,5184,5,Netherlands,India,Sea,ONE (Ocean Network Express),2024-08-20,2024-08-21,2024-09-05,2024-09-12,7,Delayed,Documentation Issues,8203.9,Medium,Netherlands → India
100718,246840,6687,12,China,India,Road,DHL,2023-09-11,2023-09-13,2023-09-27,2023-09-28,1,Delayed,Carrier Issues,7285.69,Low,China → India
100719,208585,8559,10,USA,China,Sea,MSC (Mediterranean Shipping Company),2023-01-21,2023-01-26,2023-02-10,2023-02-16,6,Delayed,Weather,35107.29,Medium,USA → China
100720,274455,7108,14,Germany,India,Air,Air France-KLM (AFKLM),2024-04-25,2024-04-30,2024-05-05,2024-05-07,2,Delayed,Port Congestion,28952.58,Medium,Germany → India
100721,242260,7345,4,Netherlands,Germany,Sea,Maersk,2024-11-22,2024-11-24,2024-12-09,2024-12-09,0,On-Time,,37758.12,Low,Netherlands → Germany
100722,244504,5682,20,Germany,UK,Sea,PIL (Pacific International Lines),2023-07-26,2023-07-30,2023-08-06,2023-08-06,0,On-Time,,63188.16,Low,Germany → UK
100723,228059,6177,9,China,India,Sea,COSCO,2024-02-16,2024-02-18,2024-02-25,2024-03-06,10,Delayed,Carrier Issues,8010.29,Medium,China → India
100724,235830,5275,19,Netherlands,Germany,Road,FedEx,2024-03-13,2024-03-15,2024-03-31,2024-04-03,3,Delayed,Weather,49213.72,Medium,Netherlands → Germany
100725,266144,8293,10,South Africa,Netherlands,Road,Cargo Carriers,2023-11-17,2023-11-19,2023-12-07,2023-12-09,2,Delayed,Documentation Issues,19593.59,Low,South Africa → Netherlands
100726,259405,7750,18,USA,Brazil,Air,Air France-KLM (AFKLM),2024-06-12,2024-06-14,2024-07-04,2024-07-06,2,Delayed,Customs,49899.66,Low,USA → Brazil
100727,261249,6097,18,Netherlands,Germany,Road,FedEx,2024-08-02,2024-08-03,2024-08-14,2024-08-18,4,Delayed,Port Congestion,35224.01,High,Netherlands → Germany
100728,219722,8057,10,Netherlands,Brazil,Sea,PIL (Pacific International Lines),2023-11-23,2023-11-24,2023-12-05,2023-12-09,4,Delayed,Documentation Issues,20753.17,Medium,Netherlands → Brazil
100729,284678,5657,9,UK,USA,Road,DHL,2024-02-20,2024-02-22,2024-03-01,2024-03-01,0,On-Time,,12097.21,High,UK → USA
100730,232189,8264,10,India,USA,Sea,COSCO,2024-03-22,2024-03-26,2024-04-01,2024-04-08,7,Delayed,Customs,12792.53,High,India → USA
100731,203819,6058,9,UK,China,Road,DHL,2024-10-21,2024-10-22,2024-11-11,2024-11-11,0,On-Time,,58885.3,High,UK → China
100732,211000,6285,20,Germany,UK,Air,Kenya Airways (KQ),2024-01-08,2024-01-09,2024-01-26,2024-01-28,2,Delayed,Customs,18467.05,Low,Germany → UK
100733,296269,7049,4,India,UK,Road,Cargo Carriers,2024-06-21,2024-06-24,2024-07-14,2024-07-14,0,On-Time,,66457.8,High,India → UK
100734,278619,5500,11,South Africa,China,Road,Cargo Carriers,2024-02-04,2024-02-06,2024-02-24,2024-03-01,6,Delayed,Customs,11676.57,High,South Africa → China
100735,228063,8972,9,India,China,Sea,ONE (Ocean Network Express),2024-08-26,2024-08-27,2024-09-16,2024-09-25,9,Delayed,Carrier Issues,28728.17,High,India → China
100736,241482,7235,14,India,Germany,Road,DHL,2023-10-12,2023-10-14,2023-10-30,2023-11-02,3,Delayed,Documentation Issues,53959.67,Medium,India → Germany
100737,202762,7643,20,China,South Africa,Road,Cargo Carriers,2023-02-25,2023-02-27,2023-03-12,2023-03-17,5,Delayed,Carrier Issues,29467.08,Low,China → South Africa
100738,291831,6486,4,India,Netherlands,Air,Kenya Airways (KQ),2024-02-02,2024-02-03,2024-02-20,2024-02-25,5,Delayed,Port Congestion,23265.72,High,India → Netherlands
100739,238983,5861,6,India,China,Road,FedEx,2024-10-21,2024-10-25,2024-10-31,2024-11-06,6,Delayed,Port Congestion,65116.9,Medium,India → China
100740,261746,8018,14,Netherlands,India,Sea,PIL (Pacific International Lines),2023-04-13,2023-04-15,2023-04-28,2023-04-28,0,On-Time,,38468.75,Medium,Netherlands → India
100741,255164,7466,18,UK,Brazil,Sea,PIL (Pacific International Lines),2023-01-29,2023-01-30,2023-02-09,2023-02-09,0,On-Time,,47631.57,Low,UK → Brazil
100742,217837,5012,13,USA,UK,Road,FedEx,2023-11-18,2023-11-23,2023-11-30,2023-12-01,1,Delayed,Weather,12678.86,Low,USA → UK
100743,293528,8971,5,Netherlands,Brazil,Road,Cargo Carriers,2024-02-25,2024-02-28,2024-03-18,2024-03-21,3,Delayed,Documentation Issues,65639.43,High,Netherlands → Brazil
100744,234167,5710,19,Netherlands,South Africa,Sea,ONE (Ocean Network Express),2023-07-23,2023-07-24,2023-08-11,2023-08-20,9,Delayed,Port Congestion,14459.8,Medium,Netherlands → South Africa
100745,274762,5919,1,China,Germany,Road,Cargo Carriers,2024-09-18,2024-09-20,2024-09-27,2024-09-27,0,On-Time,,73085.44,High,China → Germany
100746,234312,7872,6,China,India,Sea,COSCO,2024-03-15,2024-03-20,2024-04-02,2024-04-09,7,Delayed,Customs,7590.53,Medium,China → India
100747,222298,8879,19,USA,China,Air,Air France-KLM (AFKLM),2024-06-22,2024-06-26,2024-07-15,2024-07-15,0,On-Time,,62217.05,Medium,USA → China
100748,215533,5919,7,USA,UK,Sea,ONE (Ocean Network Express),2024-05-21,2024-05-25,2024-06-03,2024-06-06,3,Delayed,Documentation Issues,64368.99,Low,USA → UK
100749,228254,8375,10,UK,India,Road,DHL,2024-03-04,2024-03-06,2024-03-24,2024-03-24,0,On-Time,,59642.3,High,UK → India
100750,238036,8998,9,Germany,USA,Road,FedEx,2023-09-12,2023-09-15,2023-10-04,2023-10-04,0,On-Time,,7344.66,Medium,Germany → USA
100751,217459,8569,11,UK,Germany,Sea,MSC (Mediterranean Shipping Company),2024-01-28,2024-02-01,2024-02-14,2024-02-14,0,On-Time,,6406.12,Low,UK → Germany
100752,207700,5213,11,Germany,USA,Sea,ONE (Ocean Network Express),2024-09-12,2024-09-17,2024-09-23,2024-09-25,2,Delayed,Weather,19770.61,Low,Germany → USA
100753,249930,6239,13,UK,China,Sea,MSC (Mediterranean Shipping Company),2024-07-26,2024-07-27,2024-08-06,2024-08-18,12,Delayed,Port Congestion,13570.12,Medium,UK → China
100754,244456,8595,15,USA,Germany,Air,Qatar Airways (QR),2024-06-27,2024-07-01,2024-07-10,2024-07-10,0,On-Time,,20270.04,Medium,USA → Germany
100755,205788,5523,16,Netherlands,UK,Sea,ONE (Ocean Network Express),2024-03-16,2024-03-19,2024-04-01,2024-04-21,20,Delayed,Carrier Issues,62389.6,Medium,Netherlands → UK
100756,267760,6282,14,USA,India,Sea,PIL (Pacific International Lines),2023-06-04,2023-06-09,2023-06-28,2023-07-07,9,Delayed,Weather,14980.08,High,USA → India
100757,230128,5750,2,India,Germany,Sea,MSC (Mediterranean Shipping Company),2024-04-23,2024-04-27,2024-05-05,2024-05-12,7,Delayed,Documentation Issues,4018.59,Medium,India → Germany
100758,292933,7297,16,India,USA,Sea,Maersk,2023-06-01,2023-06-02,2023-06-18,2023-06-20,2,Delayed,Weather,16076.29,Medium,India → USA
100759,223678,8419,6,UK,Brazil,Road,FedEx,2024-07-30,2024-08-04,2024-08-15,2024-08-20,5,Delayed,Carrier Issues,74852.34,High,UK → Brazil
100760,268945,8141,19,USA,Brazil,Sea,Maersk,2023-09-10,2023-09-14,2023-09-22,2023-09-26,4,Delayed,Port Congestion,2921.2,Low,USA → Brazil
100761,289212,5499,13,South Africa,Germany,Road,DHL,2023-11-28,2023-11-30,2023-12-05,2023-12-08,3,Delayed,Weather,35057.26,Low,South Africa → Germany
100762,286447,6965,15,Brazil,UK,Sea,COSCO,2024-11-04,2024-11-05,2024-11-20,2024-12-09,19,Delayed,Weather,49556.78,Medium,Brazil → UK
100763,242587,8880,19,USA,Germany,Air,Emirates (EK),2024-10-21,2024-10-24,2024-11-08,2024-11-09,1,Delayed,Weather,56041.2,Low,USA → Germany
100764,278943,6562,3,South Africa,Brazil,Sea,MSC (Mediterranean Shipping Company),2023-09-03,2023-09-07,2023-09-14,2023-09-26,12,Delayed,Weather,64073.59,High,South Africa → Brazil
